symbol,closing_price,15day closing_price,trade,value_mn,volume
gp,239,269.9,7035,770.7687,2794800
gp,252.2,284.3,16244,2095.8993,7492600
gp,215.2,249.8,8928,1104.4847,4518800
gp,232.2,212.6,1353,127.4418,590400
gp,228,218.6,1180,117.8858,537800
gp,234.4,219.8,1307,136.9402,620600
gp,236.5,221.6,2092,221.991,1006600
gp,242.2,218,1461,174.3119,789800
gp,247.8,223.8,1061,114.7729,512800
gp,245.8,222.7,1142,110.4034,497400
gp,247.4,223,1343,123.3307,548600
gp,251.9,226,1447,141.466,626200
gp,258.4,227.6,1404,123.8581,543800
gp,249.7,231.4,1417,148.6144,638000
gp,263.8,234.8,2203,208.6426,896600
gp,269.9,234.7,1914,176.5816,751200
gp,284.3,225.3,1680,176.3199,774000
gp,249.8,230,1661,174.6435,756800
gp,212.6,235.3,1187,107.652,456400
gp,218.6,235.6,1918,177.1202,742600
gp,219.8,236.3,1395,135.7663,573000
gp,221.6,240.7,1701,157.2527,648400
gp,218,245.7,2109,223.0887,900000
gp,223.8,245.1,2250,225.208,932600
gp,222.7,235.6,1738,181.8432,767200
gp,223,233.1,3786,404.6674,1764800
gp,226,220.5,2432,283.6101,1275400
gp,227.6,222.3,2438,225.3971,1028200
gp,231.4,210.6,2968,414.679,1961600
gp,234.8,217.6,2341,226.0094,1036200
gp,234.7,224,1764,168.797,744600
gp,225.3,229.8,1544,155.1162,669200
gp,230,236.6,1671,171.6888,730000
gp,235.3,236.6,1671,171.6888,730000
gp,235.6,231.9,3938,454.9001,1971200
gp,236.3,231.9,3938,454.9001,1971200
gp,240.7,239.7,1826,223.6401,927400
gp,245.7,240,1991,156.6078,653600
gp,245.1,241.8,1907,156.5345,644000
gp,235.6,244.2,1885,152.068,621600
gp,233.1,249.5,1989,179.0107,706200
gp,220.5,246.7,1796,178.5861,723600
gp,222.3,247.9,1268,113.6552,455000
gp,210.6,251.8,992,88.3459,351000
gp,217.6,252.2,1061,95.2242,373800
gp,224,257.4,1174,105.0259,405600
gp,229.8,260.9,2308,242.3961,917400
gp,236.6,262.8,3021,331.2864,1261600
gp,236.6,257,1112,93.6595,369600
gp,231.9,246.9,1136,96.5648,386200
gp,231.9,255.6,1467,149.6179,578400
gp,239.7,259,1668,165.5989,637800
gp,240,258.7,2604,216.0405,821000
gp,241.8,263.6,3551,348.3771,1338600
gp,244.2,250,1981,207.4855,847000
gp,249.5,239.4,1388,136.6674,571400
gp,246.7,238.3,1071,83.8499,349800
gp,247.9,241.8,992,79.6072,328800
gp,251.8,239.8,1810,165.8542,688400
gp,252.2,243.2,1503,140.1399,574800
gp,257.4,246.5,1236,88.6431,359400
gp,260.9,246.9,1091,86.9286,351400
gp,262.8,248,939,70.8964,285600
gp,257,246.3,1197,94.8829,385000
gp,246.9,245.5,1138,94.1168,383200
gp,255.6,247.6,1001,83.5672,335200
gp,259,250.2,858,77.7602,309800
gp,258.7,253.3,822,68.6653,270200
gp,263.6,250.7,730,57.8662,230400
gp,250,252.5,1005,91.895,362400
gp,239.4,255.6,965,87.5684,342400
gp,238.3,258,842,72.8032,281400
gp,241.8,259.6,1033,93.2898,359200
gp,239.8,255.5,980,89.3617,350200
gp,243.2,255.1,967,89.2263,348600
gp,246.5,256.2,762,68.0606,265000
gp,246.9,257.8,796,66.8597,258600
gp,248,258.7,1012,82.7484,319600
gp,246.3,260,1208,116.321,444000
gp,245.5,262.5,1254,122.6196,465200
gp,247.6,266.4,1220,113.2214,424800
gp,250.2,265.6,1534,135.7654,506800
gp,253.3,270.2,3092,290.7173,1071200
gp,250.7,264.7,1531,125.5128,474800
gp,252.5,259.4,1219,115.0315,442400
gp,255.6,258.7,780,67.0211,258800
gp,258,257.4,845,77.0434,298000
gp,259.6,258.6,1224,97.0415,377200
gp,255.5,253.2,1345,108.9306,428000
gp,255.1,256.9,1255,115.9492,448000
gp,256.2,258.6,1611,136.2049,524200
gp,257.8,263.1,2552,249.5283,932400
gp,258.7,273.2,2543,273.295,994200
gp,260,273.3,3105,306.9925,1122400
gp,262.5,269.9,3540,315.2342,1181000
gp,266.4,258.4,1644,134.8619,522400
gp,265.6,254,1705,136.7533,534200
gp,270.2,250.9,1402,118.1268,470800
gp,264.7,245.3,1027,76.116,308800
gp,259.4,246.4,1227,105.6916,427400
gp,258.7,246.6,1371,108.6699,437400
gp,257.4,250.8,1319,101.1367,399600
gp,258.6,257.3,2635,222.1383,858000
gp,253.2,255.7,3131,274.672,1102800
gp,256.9,241.5,1186,112.8776,471800
gp,258.6,238.3,1175,103.577,428800
gp,263.1,237.3,989,74.9172,316800
gp,273.2,232.4,688,48.5605,208800
gp,273.3,235.7,763,62.2094,262000
gp,269.9,239.6,834,68.4021,285000
gp,258.4,242.4,1135,95.0719,392200
gp,254,242.5,1547,124.7589,517400
gp,250.9,236.6,1818,124.4303,539200
gp,245.3,223.7,1838,148.6665,656400
gp,246.4,235.7,1817,141.9866,594600
gp,246.6,245.8,1407,159.5109,646200
gp,250.8,247.1,1329,179.7883,724400
gp,257.3,247.9,955,98.325,395200
gp,255.7,252.5,1218,118.453,470000
gp,241.5,253.4,1363,121.0322,474600
gp,238.3,257.7,1175,107.844,414600
gp,237.3,259.2,1295,111.184,423000
gp,232.4,266.1,2452,251.3349,942000
gp,235.7,261.5,1829,182.7384,711400
gp,239.6,253.3,2453,224.258,898200
gp,242.4,253.6,2030,182.305,709600
gp,242.5,258.4,2057,214.6671,821400
gp,236.6,262.1,1680,152.0469,574400
gp,223.7,268.3,1921,196.5412,737600
gp,235.7,270.4,1137,106.1216,390800
gp,245.8,273.6,1005,105.2863,384200
gp,247.1,272.7,1375,122.0475,445800
gp,247.9,277.4,1175,108.7712,391200
gp,252.5,278.6,865,80.9369,290200
gp,253.4,278.8,954,99.3791,353600
gp,257.7,281.1,1407,137.4391,489800
gp,259.2,276.4,1277,116.9639,422200
gp,266.1,276.7,2003,185.3292,668200
gp,261.5,282.2,1555,158.523,563400
gp,253.3,284.3,1732,200.3933,703600
gp,253.6,290.7,2478,273.6136,927800
gp,258.4,296.2,3636,428.8885,1475200
gp,262.1,280.7,1469,173.6179,617000
gp,268.3,280.8,1903,195.1636,690000
gp,270.4,281.5,1743,178.1131,632600
gp,273.6,278,1762,195.5531,699200
gp,272.7,277.2,1836,194.9167,698600
gp,277.4,284.6,1570,170.0118,592000
gp,278.6,291,3089,355.6842,1212600
gp,278.8,287.2,3483,418.9574,1495400
gp,281.1,265.3,3703,419.4587,1564000
gp,276.4,279.2,3690,413.4327,1449000
gp,276.7,297.3,1492,145.1989,487200
gp,282.2,295.4,3186,353.2333,1183600
gp,284.3,294,5432,609.4102,2039600
gp,290.7,311.8,2609,294.3594,946400
gp,296.2,316.7,2686,306.473,958400
gp,280.7,324.7,2018,233.1359,714600
gp,280.8,324.5,2444,247.9553,762000
gp,281.5,328.1,1876,213.5456,648800
gp,278,329.6,2218,250.6247,758600
gp,277.2,328,3711,419.8863,1273200
gp,284.6,336.5,1979,221.2047,654600
gp,291,339,3066,404.6543,1183000
gp,287.2,343.5,3163,399.7775,1168400
gp,265.3,333,3119,402.432,1210600
gp,279.2,327.2,3816,473.6591,1446600
gp,297.3,334.4,4366,574.3517,1702800
gp,295.4,346.5,2973,395.7571,1134000
gp,294,353,2084,252.4234,713000
gp,311.8,355.7,3508,460.0292,1292200
gp,316.7,359.2,5761,782.3513,2187400
gp,324.7,362.4,6208,1018.8028,2776800
gp,324.5,370.9,5526,874.4582,2350200
gp,328.1,367.5,5600,929.1612,2531400
gp,329.6,363.9,3819,521.9496,1433400
gp,328,362.2,7051,1157.4627,3217200
gp,336.5,355.3,3603,574.7148,1607000
gp,339,353.8,4718,737.7717,2098600
gp,343.5,354.5,4514,653.7463,1830600
gp,333,358.6,6030,920.7591,2564600
gp,327.2,356.9,9141,1390.9303,3925600
gp,334.4,339.6,6546,940.1666,2728400
gp,346.5,338.4,3761,511.7631,1502200
gp,353,341.8,8536,1007.7611,3035200
gp,355.7,314.3,6678,762.5086,2404000
gp,359.2,327.9,4114,543.0956,1648800
gp,362.4,323,5245,497.4451,1582400
gp,370.9,326.8,3670,401.5986,1222600
gp,367.5,339.8,2331,248.5704,728800
gp,363.9,339.4,3698,405.6583,1214800
gp,362.2,324.5,4616,507.4687,1539400
gp,355.3,337.6,4921,571.0803,1671800
gp,353.8,351.9,3349,408.7291,1157400
gp,354.5,359.8,2569,316.586,885200
gp,358.6,358.9,2773,367.9268,1016200
gp,356.9,363.4,2328,260.0486,714600
gp,339.6,361.8,3231,443.9076,1249000
gp,338.4,355.3,4194,543.7733,1510800
gp,341.8,369.3,4424,560.0849,1501000
gp,314.3,366.5,4208,548.0915,1517000
gp,327.9,341.8,3909,455.6374,1359800
gp,323,332.6,3992,404.8679,1207400
gp,326.8,361.2,7469,942.7461,2612400
gp,339.8,385.4,6981,1141.398,2973800
gp,339.4,360.4,5023,693.8816,1959800
gp,324.5,344.3,6346,905.9826,2624000
gp,337.6,333.9,5026,623.3882,1916000
gp,351.9,312,5309,608.6206,1972400
gp,359.8,314,4469,510.4134,1622400
gp,358.9,319.6,13557,1785.2911,5672800
gp,363.4,310.6,12411,1626.2814,5377000
gp,361.8,292.6,4045,463.6472,1584200
gp,355.3,290.9,6762,900.336,3093600
gp,369.3,287.3,9574,1187.8498,4040200
gp,366.5,286.8,7562,802.8903,2825600
gp,341.8,279.4,8673,979.6268,3569600
gp,332.6,266.9,6148,623.9915,2327600
gp,361.2,272.1,7068,746.4825,2761600
gp,385.4,259,5922,564.4493,2219400
gp,360.4,255,12833,1166.0717,4564600
gp,344.3,278.4,11895,1280.0571,4675000
gp,333.9,252.6,9826,984.7715,3997200
gp,312,244.4,10686,1202.2786,5070200
gp,314,226.9,6374,587.4712,2603800
gp,319.6,224.4,7696,805.0253,3606800
gp,310.6,219.5,7294,720.4585,3351800
gp,292.6,211,7293,665.5089,3133200
gp,290.9,211.7,8489,731.0276,3507000
gp,287.3,201.2,7506,602.7693,2952200
gp,286.8,206,13998,1079.7931,5308600
gp,279.4,196.8,4600,349.6938,1784800
gp,266.9,192.3,4452,308.2682,1605400
gp,272.1,193.8,3680,244.9392,1259600
gp,259,196.4,3883,281.4531,1436200
gp,255,196.5,5429,408.6849,2061800
gp,278.4,197.9,7236,539.1462,2749600
gp,252.6,189.3,3306,182.7788,962200
gp,244.4,187.5,4072,271.3656,1442400
gp,226.9,188.6,4693,270.545,1420400
gp,224.4,189.7,5903,350.7145,1863600
gp,219.5,182.5,5526,287.1175,1584200
gp,211,180.2,6029,318.6734,1776600
gp,211.7,176.7,3705,188.1766,1074600
gp,201.2,170.8,1987,93.7535,550000
gp,206,170.1,2313,106.8562,626400
gp,196.8,171.1,1772,72.7881,424400
gp,192.3,172.8,2696,130.1229,745000
gp,193.8,176,3668,176.3734,1002600
gp,196.4,171.6,2947,138.4764,813600
gp,196.5,169.2,3015,156.4953,924400
gp,197.9,170.7,2598,123.199,718200
gp,189.3,169.4,2197,94.0793,555000
gp,187.5,170.1,3136,128.9946,752800
gp,188.6,171.8,3404,137.6149,796200
gp,189.7,173.6,3011,134.3252,773200
gp,182.5,174.7,3573,161.6427,921600
gp,180.2,177.3,4008,198.6837,1112600
gp,176.7,180,4330,202.3646,1126800
gp,170.8,179.3,4808,220.1853,1232000
gp,170.1,174.8,5108,229.3388,1321800
gp,171.1,168.5,4358,182.791,1091600
gp,172.8,165.7,3680,144.2725,872400
gp,176,164,7048,256.3362,1627200
gp,171.6,158.2,12398,440.3369,2732000
gp,169.2,171.1,13739,498.8742,2832800
gp,170.7,177.3,36552,1322.22,7430400
olympic,307.9,301.4,537,102.132,340074
olympic,309.3,291.2,311,23.028,79192
olympic,306,290.8,279,18.77,64276
olympic,307,293.1,208,16.616,56619
olympic,310.7,295.6,633,33.184,112722
olympic,309.4,292,273,10.993,37694
olympic,308.8,290,426,27.408,94714
olympic,306.8,286.3,360,12.385,43412
olympic,306.7,287.2,643,36.927,128740
olympic,305.7,290.8,589,31.159,107067
olympic,306.8,292.6,796,43.645,149132
olympic,302.6,307.5,730,62.355,202719
olympic,301.9,306.3,591,42.241,137753
olympic,315.1,308.7,712,57.566,185903
olympic,317.5,310.2,745,57.132,184731
olympic,301.4,304.1,730,42.867,141294
olympic,291.2,308.6,215,10.343,33518
olympic,290.8,310.2,262,15.398,49547
olympic,293.1,310.9,191,18.214,58564
olympic,295.6,311.9,561,55.862,176660
olympic,292,316.3,850,75.546,238981
olympic,290,312.2,387,25.723,82331
olympic,286.3,312.9,974,74.312,240171
olympic,287.2,306.1,625,44.75,146793
olympic,290.8,303.9,481,30.377,99973
olympic,292.6,302,610,33.545,111304
olympic,307.5,301.1,846,76.72,256885
olympic,306.3,307.3,583,39.383,127983
olympic,308.7,308.1,756,39.305,128509
olympic,310.2,306.8,789,56.792,183258
olympic,304.1,313.1,733,58.27,185589
olympic,308.6,313.4,674,48.994,156951
olympic,310.2,311.9,441,25.994,83347
olympic,310.9,309.7,708,54.302,175380
olympic,311.9,310.4,422,37.897,122511
olympic,316.3,312,846,38.887,124124
olympic,312.2,316,970,93.075,294545
olympic,312.9,315.7,1034,58.58,186850
olympic,306.1,308.6,635,50.544,164450
olympic,303.9,305.4,398,25.785,84423
olympic,302,307.9,653,36.777,119327
olympic,301.1,307,600,43.299,141170
olympic,307.3,306.9,597,45.644,149977
olympic,308.1,304,611,75.21,246134
olympic,306.8,299.5,869,52.569,174579
olympic,313.1,306.2,884,85.4,277661
olympic,313.4,308.2,937,62.95,204773
olympic,311.9,304.8,1523,99.482,329038
olympic,309.7,296.8,483,28.987,97766
olympic,310.4,296.4,536,18.145,61145
olympic,312,295.1,548,26.671,90735
olympic,316,294.2,651,42.042,142558
olympic,315.7,292.6,1693,80.718,273991
olympic,308.6,297.3,772,40.804,137058
olympic,305.4,299.2,585,40.521,135169
olympic,307.9,299.6,628,26.995,89861
olympic,307,302,1485,134.136,444201
olympic,306.9,303.9,815,85.987,283104
olympic,304,304.5,725,83.683,274532
olympic,299.5,304.6,1034,103.251,338359
olympic,306.2,304.9,636,52.245,171444
olympic,308.2,305,813,43.768,143709
olympic,304.8,302,802,239.57,797448
olympic,296.8,300.2,1154,118.73,393882
olympic,296.4,303.6,1302,78.351,255418
olympic,295.1,312.6,1390,66.973,214879
olympic,294.2,305,1908,105.293,349543
olympic,292.6,306.6,1734,130.474,421105
olympic,297.3,308.8,1327,63.987,205376
olympic,299.2,317,863,51.29,161686
olympic,299.6,323,878,54.365,167799
olympic,302,328.1,853,45.772,138977
olympic,303.9,331.2,587,21.539,64919
olympic,304.5,332.6,358,12.933,38930
olympic,304.6,331,793,45.324,136230
olympic,304.9,333.5,381,23.958,71729
olympic,305,334.7,383,35.549,106104
olympic,302,333.8,478,24.82,74321
olympic,300.2,333.1,546,21.811,65499
olympic,303.6,333.6,490,48.525,145450
olympic,312.6,334.1,595,33.397,99685
olympic,305,334.8,604,171.743,512368
olympic,306.6,335,377,26.596,79104
olympic,308.8,339.3,587,30.411,90895
olympic,317,333.7,946,57.688,172845
olympic,323,330.6,1219,90.736,273282
olympic,328.1,339.4,779,50.816,149341
olympic,331.2,343.9,538,62.655,181771
olympic,332.6,342.2,889,52.946,155225
olympic,331,344.7,898,105.904,304922
olympic,333.5,350.5,667,67.679,192003
olympic,334.7,357,565,204.95,567298
olympic,333.8,361.2,459,40.229,110655
olympic,333.1,358.5,364,18.213,50675
olympic,333.6,359.5,224,12.047,33514
olympic,334.1,360.5,897,91.206,252285
olympic,334.8,358.4,802,64.528,180215
olympic,335,349.4,432,68.742,198338
olympic,339.3,342.2,490,39.81,116323
olympic,333.7,342,255,16.625,48599
olympic,330.6,345.3,460,62.775,181961
olympic,339.4,341.9,294,34.121,99742
olympic,343.9,342.6,279,22.41,65329
olympic,342.2,342.5,467,32.839,95870
olympic,344.7,340.6,328,22.815,66933
olympic,350.5,342.5,297,16.934,49341
olympic,357,342.7,343,32.233,94025
olympic,361.2,343.6,270,21.197,61546
olympic,358.5,344.8,336,22.797,66119
olympic,359.5,345.4,267,18.68,54116
olympic,360.5,345.3,368,14.733,42480
olympic,358.4,347.4,240,12.711,36591
olympic,349.4,346.4,474,25.196,72835
olympic,342.2,348.5,849,72.38,205924
olympic,342,348.6,615,52.86,153182
olympic,345.3,339.5,421,42.042,123594
olympic,341.9,340.3,694,58.165,170146
olympic,342.6,342.6,870,101.885,296964
olympic,342.5,333.3,453,39.725,120024
olympic,340.6,330.6,301,14.996,45448
olympic,342.5,332.1,745,57.069,172447
olympic,342.7,327.7,643,57.713,175558
olympic,343.6,326.6,865,127.583,395372
olympic,344.8,319.9,446,34.731,108359
olympic,345.4,318.1,294,10.925,34405
olympic,345.3,317,165,5.361,16861
olympic,347.4,316.5,391,28.671,90485
olympic,346.4,318.6,327,22.686,71146
olympic,348.5,318.5,318,15.817,49562
olympic,348.6,317.2,665,43.868,136994
olympic,339.5,320.1,535,37.624,117873
olympic,340.3,316.8,541,43.094,136871
olympic,342.6,316,541,49.224,154727
olympic,333.3,318.2,466,30.227,94938
olympic,330.6,321.3,704,63.595,198453
olympic,332.1,321.8,432,33.944,105657
olympic,327.7,323.9,732,108.589,334920
olympic,326.6,323.3,718,63.315,195835
olympic,319.9,325.8,1011,92.173,285025
olympic,318.1,319.1,1464,118.073,371647
olympic,317,310.6,929,67.761,220710
olympic,316.5,302.9,535,33.7,111223
olympic,318.6,299.7,590,33.924,112770
olympic,318.5,303.7,490,29.784,97965
olympic,317.2,305.5,541,41.815,136653
olympic,320.1,309,784,66.652,217106
olympic,316.8,305.9,808,45.333,147905
olympic,316,303.1,330,14.846,49183
olympic,318.2,295.9,568,34.083,115330
olympic,321.3,295.3,714,58.667,199004
olympic,321.8,296.3,866,47.861,161382
olympic,323.9,298.9,974,70.522,233056
olympic,323.3,305.7,720,57.425,187347
olympic,325.8,309.7,897,71.966,233453
olympic,319.1,307.4,1085,61.301,200527
olympic,310.6,299.8,676,41.263,138609
olympic,302.9,292.7,346,36.516,124257
olympic,299.7,291.9,425,35.447,121615
olympic,303.7,292,323,28.011,95958
olympic,305.5,291.9,309,40.954,140285
olympic,309,292.2,515,40.014,137044
olympic,305.9,292.6,263,28.02,96344
olympic,303.1,293.2,408,29.975,102208
olympic,295.9,294.8,719,102.423,348572
olympic,295.3,288.8,202,24.467,84689
olympic,296.3,290,564,59.061,203765
olympic,298.9,290,267,20.092,69289
olympic,305.7,290.1,427,36.333,125173
olympic,309.7,293.4,239,28.959,99172
olympic,307.4,292.3,308,21.247,72613
olympic,299.8,294.3,304,33.221,113814
olympic,292.7,288.3,333,19.829,68638
olympic,291.9,289.9,406,25.058,86367
olympic,292,294.5,399,38.399,130151
olympic,291.9,294.8,370,20.03,67850
olympic,292.2,297.2,561,44.709,151477
olympic,292.6,290.9,490,59.579,202776
olympic,293.2,289.6,367,24.953,86691
olympic,294.8,283.1,454,47.195,167099
olympic,288.8,281.3,407,40.737,144819
olympic,290,281.2,384,40.311,143199
olympic,290,284.6,599,61.46,218088
olympic,290.1,282.1,532,87.684,310589
olympic,293.4,284.7,344,37.276,130707
olympic,292.3,284.8,339,44.074,154897
olympic,294.3,284.1,798,55.77,195278
olympic,288.3,287.2,564,91.827,318050
olympic,289.9,289.9,558,57.149,196779
olympic,294.5,294.3,755,104.472,355315
olympic,294.8,290.8,571,48.965,171162
olympic,297.2,285.3,551,54.152,189885
olympic,290.9,286.5,657,55.685,194842
olympic,289.6,286.8,924,72.119,248962
olympic,283.1,295.2,1050,98.063,333256
olympic,281.3,298.6,1157,96.441,322181
olympic,281.2,295.6,985,75.405,257362
olympic,284.6,286.9,1183,73.489,254647
olympic,282.1,282.9,713,54.813,195855
olympic,284.7,280.4,936,113.809,409311
olympic,284.8,273.7,737,38.975,142450
olympic,284.1,277.7,851,82.567,297735
olympic,287.2,277.5,1503,128.469,465961
olympic,289.9,268.9,1164,91.754,342069
olympic,294.3,264.3,588,38.023,145188
olympic,290.8,261.6,743,63.258,240221
olympic,285.3,264.2,1307,104.468,395344
olympic,286.5,261.2,837,92.705,356191
olympic,286.8,258.6,648,50.871,197892
olympic,295.2,258,606,40.3,157161
olympic,298.6,251.9,396,24.669,98116
olympic,295.6,250.6,389,26.115,104566
olympic,286.9,250.6,344,43.689,174215
olympic,282.9,250.1,431,34.242,136944
olympic,280.4,248.9,346,20.175,80934
olympic,273.7,249.2,388,19.377,77566
olympic,277.7,247.9,868,48.787,196086
olympic,277.5,250.5,585,33.235,132268
olympic,268.9,251,326,20.937,83157
olympic,264.3,252.4,228,12.334,48772
olympic,261.6,251.9,489,27.802,109499
olympic,264.2,256,504,35.125,137017
olympic,261.2,256.6,477,31.351,122071
olympic,258.6,256.4,910,60.232,232892
olympic,258,261.4,894,65.813,250416
olympic,251.9,263.9,968,47.96,181853
olympic,250.6,259.2,1312,91.418,354524
olympic,250.6,251.5,542,33.992,135485
olympic,250.1,249.9,584,36.261,145248
olympic,248.9,250.9,513,32.774,130487
olympic,249.2,250.9,328,16.239,64777
olympic,247.9,250.3,482,27.296,108964
olympic,250.5,250,331,23.772,95262
olympic,251,249.9,473,33.204,132885
olympic,252.4,250.2,780,34.259,136860
olympic,251.9,248.9,661,38.567,154290
olympic,256,249.1,306,15.917,63769
olympic,256.6,247.8,552,28.084,113116
olympic,256.4,250,630,25.278,100904
olympic,261.4,253.5,306,20.678,81583
olympic,263.9,253.6,584,32.111,126490
olympic,259.2,253,412,23.676,93844
olympic,251.5,251.1,402,17.045,67785
olympic,249.9,251.3,625,38.779,154755
olympic,250.9,251.1,1156,61.152,245292
olympic,250.9,249.9,706,38.606,154234
olympic,250.3,249.7,731,45.618,181862
olympic,250,251.8,471,26.553,105427
olympic,249.9,248.9,739,55.323,221496
olympic,250.2,250.7,737,45.173,177941
olympic,248.9,255.8,715,49.704,197159
olympic,249.1,246.8,779,26.857,107823
olympic,247.8,250,1336,77.719,307168
olympic,250,258.7,2670,192.001,722201
olympic,253.5,313.1,1486,172.899,554775
olympic,253.6,305.2,581,60.65,198297
olympic,253,306,1544,111.518,363130
olympic,251.1,304,1197,115.536,378329
olympic,251.3,306.1,1090,73.86,240736
olympic,251.1,296.7,318,26.14,88078
olympic,249.9,297.6,363,22.333,74577
olympic,249.7,297.1,529,36.348,123140
olympic,251.8,289.2,333,18.865,66012
olympic,248.9,283.3,302,15.937,55995
olympic,250.7,286.2,285,12.639,44295
olympic,255.8,283.6,211,11.574,40491
olympic,246.8,287.8,450,17.228,60156
olympic,250,281,466,21.996,79014
olympic,258.7,275.8,634,31.085,112006
olympic,313.1,286.6,712,38.473,133667
olympic,305.2,295.4,400,16.219,54709
olympic,306,301.1,421,63.19,210350
olympic,304,302.1,401,27.051,90010
olympic,306.1,304.6,319,19.942,65482
olympic,296.7,303.8,366,16.733,54946
olympic,297.6,309.2,252,18.578,59853
olympic,297.1,309.6,367,26.57,86307
olympic,289.2,305.7,322,21.295,69561
olympic,283.3,311.2,177,12.114,38957
olympic,286.2,310.1,513,38.507,123456
olympic,283.6,312.5,480,54.169,174398
olympic,287.8,311.2,730,119.237,382817
olympic,281,315,751,48.976,154872
olympic,275.8,320.9,928,65.369,203220
olympic,286.6,315.7,1113,93.131,296115
olympic,295.4,310.1,802,41.923,135880
olympic,301.1,303.4,381,54.177,179269
olympic,302.1,301.8,192,9.26,30670
olympic,304.6,303.1,183,16.724,55317
olympic,303.8,302.6,312,19.552,64414
olympic,309.2,302.2,331,16.73,55478
olympic,309.6,301.4,455,44.844,147039
olympic,305.7,303.4,431,26.508,87573
olympic,311.2,303.6,694,42.313,137794
olympic,310.1,309.7,895,61.179,201763
olympic,312.5,299.6,856,86.363,289833
olympic,311.2,291.4,723,42.219,145152
olympic,315,287.5,794,63.973,223665
olympic,320.9,282.5,520,45.297,160362
olympic,315.7,279.8,342,28.966,103747
olympic,310.1,276.9,128,12.799,46181
olympic,303.4,274.7,146,6.066,22057
olympic,301.8,275.9,205,9.458,34240
olympic,303.1,276.2,297,22.876,82608
olympic,302.6,274.9,167,12.049,43962
olympic,302.2,274.1,88,6.182,22555
olympic,301.4,273.9,136,5.71,20884
olympic,303.4,271.9,314,18.955,69518
olympic,303.6,276,181,10.769,38985
olympic,309.7,275.8,157,9.223,33393
olympic,299.6,275.1,255,9.348,33959
olympic,291.4,273.4,217,20.3,74066
olympic,287.5,274.6,292,20.529,74599
olympic,282.5,277.6,270,19.965,71642
olympic,279.8,280.4,430,38.896,138608
olympic,276.9,276.6,218,15.301,55271
olympic,274.7,276.3,147,14.468,52488
olympic,275.9,273.2,215,28.831,105578
olympic,276.2,275,262,19.732,71773
olympic,274.9,271.1,268,13.978,51233
olympic,274.1,274.7,248,23.746,86355
olympic,273.9,275.7,222,14.911,54097
olympic,271.9,273.8,369,28.626,104874
olympic,276,271.9,468,29.034,106642
olympic,275.8,275.3,376,27.629,99728
olympic,275.1,279.3,322,19.805,71007
olympic,273.4,282.7,431,57.974,205143
olympic,274.6,284.9,783,68.829,243458
olympic,277.6,276.5,306,31.946,115799
olympic,280.4,273.4,288,17.79,64989
olympic,276.6,276.5,294,28.561,103541
olympic,276.3,275.7,393,46.103,167471
olympic,273.2,275.1,429,62.61,227046
olympic,275,277.4,727,83.013,303654
olympic,271.1,268.8,627,40.625,150025
olympic,274.7,276.3,867,79.52,289965
olympic,275.7,268.9,763,61.947,233724
olympic,273.8,262.8,503,40.943,154543
olympic,271.9,262.3,606,50.438,193127
olympic,275.3,258.2,620,44.886,173400
olympic,279.3,261.1,918,62.732,240040
olympic,282.7,256.7,774,55.117,217726
olympic,284.9,246.8,649,33.503,135234
olympic,276.5,248.8,883,68.398,276182
olympic,273.4,244.2,617,43.075,176893
olympic,276.5,241.1,890,53.203,218040
olympic,275.7,241.1,750,61.141,256879
olympic,275.1,234.8,521,43.675,185947
olympic,277.4,233.7,546,43.026,183658
olympic,268.8,233.9,501,34.064,145093
olympic,276.3,233.3,493,44.606,191870
olympic,268.9,232.3,549,40.188,173544
olympic,262.8,231.7,656,37.954,164138
olympic,262.3,229.9,554,38.249,166980
olympic,258.2,227.9,307,14.861,65072
olympic,261.1,228.9,310,23.595,103202
olympic,256.7,228.9,734,53.003,231326
olympic,246.8,227.4,392,19.886,87618
olympic,248.8,227,407,18.59,81646
olympic,244.2,229.6,1192,57.945,249203
olympic,241.1,230.8,1547,143.839,626244
olympic,241.1,226.7,345,17.123,75560
olympic,234.8,224.6,638,37.143,165236
olympic,233.7,222.2,507,22.594,101866
olympic,233.9,220.6,302,10.974,49652
olympic,233.3,220.8,213,14.255,64495
olympic,232.3,222,336,20.824,94001
olympic,231.7,222.4,417,25.481,114174
olympic,229.9,219.8,537,35.095,158836
olympic,227.9,222.2,438,29.967,134534
olympic,228.9,224.9,456,32.455,143872
olympic,228.9,228.1,734,57.145,249599
olympic,227.4,226.6,448,42.952,191008
olympic,227,220.1,297,15.622,70692
olympic,229.6,224.5,547,39.423,175063
olympic,230.8,227.5,1033,68.328,299717
olympic,226.7,226,1140,94.631,418488
olympic,224.6,220.8,388,22.856,104009
olympic,222.2,216.8,329,20.54,95176
olympic,220.6,216.3,420,27.934,128398
olympic,220.8,217.6,333,22.403,102562
olympic,222,219.4,315,23.839,108317
olympic,222.4,221.3,570,37.302,168564
olympic,219.8,222.4,571,31.517,142205
olympic,222.2,217.8,445,29.371,135863
olympic,224.9,213.9,472,23.117,108305
olympic,228.1,212.4,270,12.739,59874
olympic,226.6,212.7,347,29.962,141446
olympic,220.1,210.9,547,19.146,90436
olympic,224.5,208.8,377,20.066,95734
olympic,227.5,212.8,573,22.686,108086
olympic,226,200.3,574,21.707,106593
olympic,220.8,207.5,312,18.44,88326
olympic,216.8,210.6,479,19.548,92424
